,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847731590270996,0.13399000465869904,0.0,220.44610595703125,0.0027726711705327034,0.9999592304229736,1.0,1.0,1.0,0.0,1.6410893201828003,0.9886666536331177,1.636797547340393,0.989300012588501,0,0
