,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847723007202148,0.1339900940656662,0.0,220.44613647460938,0.0027726711705327034,0.9999592900276184,1.0000001192092896,1.0,1.0,0.0,1.6391441822052002,0.9875166416168213,1.6347938776016235,0.9869999885559082,0,0
