,step,d_w,d_w_rel_to_init,d_w_rel_to_norm,L_train,del_L_train,acc_train,del_acc_train,L_train_compare,acc_train_compare,L_test,del_L_test,acc_test,del_acc_test,L_test_compare,acc_test_compare,epoch,batch_idx
0,0,1.4847726821899414,-1.6057578022810048e-07,-1.6057578022810048e-07,2.459038257598877,-0.0015926361083984375,0.09745000302791595,-0.0001499950885772705,1.6678439378738403,0.8764166831970215,2.4626636505126953,-0.002993345260620117,0.09019999951124191,0.0018000006675720215,1.6633325815200806,0.8752999901771545,0,0
1,100,1.4916424751281738,0.00462666992098093,0.004616195801645517,1.5291125774383545,-0.004889726638793945,0.6484500169754028,0.0020166635513305664,1.364188313484192,0.9435499906539917,1.5146290063858032,-0.005390763282775879,0.6563000082969666,0.001699984073638916,1.3494281768798828,0.9460999965667725,0,100
2,200,1.50405752658844,0.012988252565264702,0.012886819429695606,1.0718693733215332,-0.0001729726791381836,0.7720500230789185,-0.002733290195465088,0.9343200325965881,0.9685999751091003,1.049628734588623,-0.0004971027374267578,0.7820000052452087,-0.0009999871253967285,0.9158060550689697,0.9733999967575073,0,200
3,300,1.517025113105774,0.021721970289945602,0.0214331466704607,0.8411738276481628,0.0010107159614562988,0.8178499937057495,-0.000816643238067627,0.7034845948219299,0.9783999919891357,0.8175849318504333,0.00039267539978027344,0.8241999745368958,0.0006999969482421875,0.6841536164283752,0.9799000024795532,0,300
4,400,1.5267809629440308,0.028292570263147354,0.027784280478954315,0.714603066444397,0.0004038214683532715,0.8384833335876465,-0.0006833076477050781,0.5755149126052856,0.9846500158309937,0.6908714175224304,-0.00014418363571166992,0.8453999757766724,0.001499950885772705,0.5578377842903137,0.9837999939918518,0,400
5,500,1.535122036933899,0.03391031548380852,0.03316063806414604,0.633618950843811,0.0003224611282348633,0.8480833172798157,-0.0007833242416381836,0.48790961503982544,0.9878166913986206,0.6104586124420166,-0.0002655982971191406,0.8557999730110168,-0.00020003318786621094,0.4716047942638397,0.9872000217437744,0,500
6,600,1.5424299240112305,0.038832202553749084,0.03783581778407097,0.5793663263320923,7.76052474975586e-05,0.8575000166893005,-0.0002332925796508789,0.4328721761703491,0.9886000156402588,0.5568543672561646,-0.0005498528480529785,0.8648999929428101,0.0015000104904174805,0.41792115569114685,0.9890999794006348,0,600
7,700,1.5490896701812744,0.04331756755709648,0.04206876456737518,0.5394741892814636,9.942054748535156e-05,0.8645333051681519,-0.0002333521842956543,0.39162251353263855,0.9903666377067566,0.5174413323402405,-0.00042760372161865234,0.8723999857902527,-0.0006000399589538574,0.3768092393875122,0.9891999959945679,0,700
8,800,1.5551022291183472,0.047367047518491745,0.04586469382047653,0.5079541802406311,9.483098983764648e-05,0.8701333403587341,-0.0004999637603759766,0.35979026556015015,0.9905499815940857,0.4871644675731659,-0.00034540891647338867,0.8791000247001648,0.0006999969482421875,0.3460260331630707,0.9937999844551086,0,800
9,900,1.5604183673858643,0.050947483628988266,0.04920075833797455,0.483350932598114,0.00017145276069641113,0.8744000196456909,-0.00013333559036254883,0.3331329822540283,0.9914666414260864,0.4625553786754608,-0.0002256631851196289,0.8826000094413757,0.000299990177154541,0.32002291083335876,0.9937999844551086,0,900
10,1000,1.565323829650879,0.054251331835985184,0.05226651579141617,0.46520933508872986,0.0002509951591491699,0.8780999779701233,0.0006166696548461914,0.31389346718788147,0.9922333359718323,0.4445250630378723,-0.00013127923011779785,0.885200023651123,-0.0003999471664428711,0.30179068446159363,0.9923999905586243,1,62
11,1100,1.570217490196228,0.057547230273485184,0.05531647801399231,0.44954824447631836,0.0002923905849456787,0.8809666633605957,1.6689300537109375e-05,0.29590392112731934,0.9930499792098999,0.4286055266857147,4.887580871582031e-06,0.8895000219345093,0.0009000301361083984,0.28356316685676575,0.9929999709129333,1,162
