,step,d_w,d_w_rel_to_init,d_w_rel_to_norm,L_train,del_L_train,acc_train,del_acc_train,L_train_compare,acc_train_compare,L_test,del_L_test,acc_test,del_acc_test,L_test_compare,acc_test_compare,epoch,batch_idx
0,0,1.484771728515625,-8.028789579839213e-07,-8.028789579839213e-07,2.453453540802002,-0.0071773529052734375,0.09746666997671127,-0.0001333281397819519,1.697257399559021,0.7783499956130981,2.4569835662841797,-0.008673429489135742,0.08860000222921371,0.00020000338554382324,1.692232370376587,0.7749000191688538,0,0
1,100,1.4911202192306519,0.004274928942322731,0.004265251103788614,1.5350306034088135,0.001028299331665039,0.6483500003814697,0.001916646957397461,1.3704931735992432,0.948366641998291,1.5202966928482056,0.00027692317962646484,0.6571000218391418,0.002499997615814209,1.3565536737442017,0.9490000009536743,0,100
2,200,1.5028260946273804,0.012158879078924656,0.012063922360539436,1.0752261877059937,0.0031838417053222656,0.774399995803833,-0.0003833174705505371,0.9383869171142578,0.9728833436965942,1.0526691675186157,0.002543330192565918,0.7838000059127808,0.000800013542175293,0.9200562238693237,0.9722999930381775,0,200
3,300,1.513992190361023,0.01967928558588028,0.019417623057961464,0.8425611257553101,0.0023980140686035156,0.8195000290870667,0.0008333921432495117,0.7056586146354675,0.9820833206176758,0.8190819025039673,0.001889646053314209,0.824999988079071,0.0015000104904174805,0.6868884563446045,0.9807999730110168,0,300
4,400,1.5233335494995117,0.02597072534263134,0.02550414763391018,0.7154179811477661,0.0012187361717224121,0.8395000100135803,0.00033336877822875977,0.5761220455169678,0.9866333603858948,0.6918686628341675,0.0008530616760253906,0.8467000126838684,0.00279998779296875,0.5587174892425537,0.9854999780654907,0,400
5,500,1.532291054725647,0.03200363740324974,0.03129611164331436,0.6341906785964966,0.0008941888809204102,0.8481166958808899,-0.0007499456405639648,0.48824456334114075,0.9882000088691711,0.6113506555557251,0.0006264448165893555,0.8567000031471252,0.0006999969482421875,0.4723178744316101,0.9872000217437744,0,500
6,600,1.5395424365997314,0.03688747063279152,0.0359409861266613,0.5795884728431702,0.00029975175857543945,0.8574833273887634,-0.0002499818801879883,0.43226104974746704,0.989716649055481,0.5574432611465454,3.904104232788086e-05,0.8628000020980835,-0.000599980354309082,0.4177415668964386,0.9890999794006348,0,600
7,700,1.5459431409835815,0.04119836911559105,0.040010660886764526,0.5394207239151001,4.595518112182617e-05,0.865149974822998,0.0003833174705505371,0.3907028138637543,0.9907500147819519,0.517605721950531,-0.000263214111328125,0.8730999827384949,9.995698928833008e-05,0.3761264681816101,0.9907000064849854,0,700
8,800,1.5521160364151,0.04535583406686783,0.04391727223992348,0.507739245891571,-0.00012010335922241211,0.8706666827201843,3.337860107421875e-05,0.35875746607780457,0.9914666414260864,0.4871017038822174,-0.000408172607421875,0.8781999945640564,-0.00020003318786621094,0.3453986942768097,0.9929999709129333,0,800
9,900,1.5575679540634155,0.04902772232890129,0.0473468154668808,0.48293665051460266,-0.0002428293228149414,0.8746500015258789,0.00011664628982543945,0.3319326639175415,0.9922000169754028,0.46224820613861084,-0.0005328357219696045,0.8830000162124634,0.0006999969482421875,0.3192387819290161,0.992900013923645,0,900
10,1000,1.562652826309204,0.05245240032672882,0.05053340271115303,0.4647367298603058,-0.00022161006927490234,0.8778499960899353,0.0003666877746582031,0.3127557039260864,0.9926333427429199,0.44416728615760803,-0.0004890561103820801,0.8863999843597412,0.000800013542175293,0.30091017484664917,0.9933000206947327,1,62
11,1100,1.5676169395446777,0.05579575151205063,0.05363289266824722,0.448988676071167,-0.0002671778202056885,0.8810666799545288,0.00011670589447021484,0.2948133051395416,0.9933833479881287,0.4281090199947357,-0.0004916191101074219,0.88919997215271,0.000599980354309082,0.28262776136398315,0.9940000176429749,1,162
