,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.84773063659668,0.13399000465869904,0.0,220.4461212158203,0.002772671403363347,0.9999591708183289,0.9999999403953552,1.0,1.0,0.0,1.6439162492752075,0.9785166382789612,1.6395615339279175,0.9789999723434448,0,0
