,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847725868225098,0.13399000465869904,0.0,220.44613647460938,0.0027726711705327034,0.9999592304229736,1.0,1.0,1.0,0.0,1.6388301849365234,0.9855333566665649,1.634597897529602,0.9837999939918518,0,0
