,step,d_w,d_w_rel_to_init,d_w_rel_to_norm,L_train,del_L_train,acc_train,del_acc_train,L_train_compare,acc_train_compare,L_test,del_L_test,acc_test,del_acc_test,L_test_compare,acc_test_compare,epoch,batch_idx
0,0,1.4847712516784668,-1.1240305184401223e-06,-1.1240305184401223e-06,2.4596455097198486,-0.0009853839874267578,0.09616667032241821,-0.0014333277940750122,1.6609327793121338,0.8690333366394043,2.4643452167510986,-0.0013117790222167969,0.08659999817609787,-0.0018000006675720215,1.6566450595855713,0.8637999892234802,0,0
1,100,1.4898616075515747,0.0034272493794560432,0.003419490298256278,1.5315289497375488,-0.0024733543395996094,0.6491166949272156,0.0026833415031433105,1.3674296140670776,0.9517499804496765,1.5172678232192993,-0.002751946449279785,0.6578999757766724,0.0032999515533447266,1.3537479639053345,0.9477999806404114,0,100
2,200,1.5010877847671509,0.010988120920956135,0.01090230792760849,1.0764232873916626,0.004380941390991211,0.7742833495140076,-0.0004999637603759766,0.9400573372840881,0.9708166718482971,1.0541479587554932,0.004022121429443359,0.7843000292778015,0.001300036907196045,0.9216943383216858,0.9750999808311462,0,200
3,300,1.5112106800079346,0.017805928364396095,0.017569173127412796,0.843043863773346,0.0028807520866394043,0.819016695022583,0.00035005807876586914,0.705904483795166,0.9814666509628296,0.8198652267456055,0.0026729702949523926,0.8258000016212463,0.0023000240325927734,0.6873457431793213,0.9810000061988831,0,300
4,400,1.5196309089660645,0.02347698248922825,0.02305520698428154,0.7157896757125854,0.001590430736541748,0.8393666744232178,0.00020003318786621094,0.5765970945358276,0.9864166378974915,0.6924310922622681,0.0014154911041259766,0.8468000292778015,0.0029000043869018555,0.5595458149909973,0.9846000075340271,0,400
5,500,1.5275970697402954,0.028842221945524216,0.02820458635687828,0.6346057057380676,0.001309216022491455,0.8482833504676819,-0.0005832910537719727,0.48869380354881287,0.987333357334137,0.6119412779808044,0.0012170672416687012,0.8549000024795532,-0.001100003719329834,0.4726903736591339,0.9883999824523926,0,500
6,600,1.5342657566070557,0.03333360701799393,0.03247831016778946,0.5801156163215637,0.0008268952369689941,0.8573166728019714,-0.00041663646697998047,0.43312618136405945,0.989383339881897,0.5581759214401245,0.0007717013359069824,0.8636999726295471,0.000299990177154541,0.4186055660247803,0.9902999997138977,0,600
7,700,1.5408129692077637,0.03774317726492882,0.03665507957339287,0.5399110913276672,0.0005363225936889648,0.8650000095367432,0.0002333521842956543,0.39180782437324524,0.9907833337783813,0.5182847380638123,0.000415802001953125,0.8723000288009644,-0.0006999969482421875,0.3773842751979828,0.9907000064849854,0,700
8,800,1.546938180923462,0.041868530213832855,0.04054057598114014,0.5082140564918518,0.0003547072410583496,0.8705333471298218,-9.995698928833008e-05,0.3596436083316803,0.9907000064849854,0.48780322074890137,0.00029334425926208496,0.8787000179290771,0.000299990177154541,0.3465961515903473,0.9923999905586243,0,800
9,900,1.5528171062469482,0.04582800716161728,0.04425680264830589,0.48336362838745117,0.00018414855003356934,0.8746333122253418,9.995698928833008e-05,0.33284059166908264,0.9921666383743286,0.46284863352775574,6.759166717529297e-05,0.8824999928474426,0.00019997358322143555,0.3203577697277069,0.9930999875068665,0,900
10,1000,1.5581201314926147,0.049399614334106445,0.04759230092167854,0.46512705087661743,0.00016871094703674316,0.8781166672706604,0.0006333589553833008,0.3136599361896515,0.9926499724388123,0.44473326206207275,7.69197940826416e-05,0.8858000040054321,0.00020003318786621094,0.3020191788673401,0.9926999807357788,1,62
11,1100,1.5632870197296143,0.05287953466176987,0.05082971975207329,0.4492461383342743,-9.715557098388672e-06,0.8809166550636292,-3.331899642944336e-05,0.29566651582717896,0.9925166964530945,0.42839115858078003,-0.00020948052406311035,0.8888999819755554,0.000299990177154541,0.2839622497558594,0.9908999800682068,1,162
12,1200,1.5682835578918457,0.05624471977353096,0.053949616849422455,0.4350784420967102,1.2516975402832031e-06,0.883983314037323,-1.6689300537109375e-05,0.28220218420028687,0.9930166602134705,0.41514232754707336,-0.00015297532081604004,0.8924000263214111,0.000800013542175293,0.2706544101238251,0.9926000237464905,1,262
13,1300,1.5728579759597778,0.059325605630874634,0.05679504573345184,0.42261725664138794,-1.0728836059570312e-06,0.8864499926567078,-0.000299990177154541,0.2700486183166504,0.9930999875068665,0.4030783772468567,-0.00018277764320373535,0.8952000141143799,0.0009999871253967285,0.25896549224853516,0.9947999715805054,1,362
14,1400,1.5773853063583374,0.0623747818171978,0.05961064621806145,0.41314399242401123,6.449222564697266e-05,0.8883000016212463,-0.0003166794776916504,0.26056545972824097,0.9934499859809875,0.39415571093559265,-0.0001074373722076416,0.8973000049591064,0.00020003318786621094,0.24987418949604034,0.9930999875068665,1,462
15,1500,1.5816779136657715,0.06526586413383484,0.0622624047100544,0.40371766686439514,-2.4557113647460938e-05,0.8899499773979187,6.663799285888672e-05,0.25057217478752136,0.9935166835784912,0.38554680347442627,-0.00017642974853515625,0.8984000086784363,0.0006999969482421875,0.24005383253097534,0.9939000010490417,1,562
16,1600,1.5863230228424072,0.06839436292648315,0.06514067947864532,0.393796443939209,-6.636977195739746e-05,0.8922500014305115,-1.6689300537109375e-05,0.2415432631969452,0.9937833547592163,0.3750346601009369,-0.0002707242965698242,0.9003999829292297,0.0004999637603759766,0.2312740981578827,0.9940999746322632,1,662
17,1700,1.5907323360443115,0.07136405259370804,0.0678616464138031,0.387987345457077,-0.00010815262794494629,0.8939999938011169,0.000299990177154541,0.23506435751914978,0.9942333102226257,0.3706108033657074,-0.000348895788192749,0.9014999866485596,9.995698928833008e-05,0.22580786049365997,0.993399977684021,1,762
18,1800,1.594974160194397,0.0742209404706955,0.07047253102064133,0.3810640573501587,-0.00012135505676269531,0.8960333466529846,6.669759750366211e-05,0.22812817990779877,0.9944499731063843,0.36330798268318176,-0.0003178119659423828,0.90420001745224,0.0020999908447265625,0.21820546686649323,0.993399977684021,1,862
19,1900,1.5992494821548462,0.07710038125514984,0.07309892028570175,0.3738393783569336,-0.00014641880989074707,0.8969666957855225,0.00013333559036254883,0.22064194083213806,0.994700014591217,0.3570868968963623,-0.00031632184982299805,0.9053000211715698,0.001300036907196045,0.21131323277950287,0.9944999814033508,2,24
