,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847728729248047,0.13399000465869904,0.0,220.44613647460938,0.002772671403363347,0.9999593496322632,1.000000238418579,1.0,1.0,0.0,1.6402579545974731,0.987666666507721,1.635988473892212,0.9872000217437744,0,0
