,step,d_w,d_w_rel_to_init,d_w_rel_to_norm,L_train,del_L_train,acc_train,del_acc_train,L_train_compare,acc_train_compare,L_test,del_L_test,acc_test,del_acc_test,L_test_compare,acc_test_compare,epoch,batch_idx
0,0,0.14848960936069489,8.299761248053983e-05,8.299761248053983e-05,2.4605627059936523,-6.818771362304688e-05,0.09756666421890259,-3.333389759063721e-05,1.6410993337631226,0.987666666507721,2.4654672145843506,-0.00018978118896484375,0.0877000018954277,-0.0006999969482421875,1.6368093490600586,0.9879999756813049,0,0
1,100,0.14969632029533386,0.008210239931941032,0.008191653527319431,1.5331788063049316,-0.0008234977722167969,0.6466000080108643,0.0001666545867919922,1.3650946617126465,0.9936666488647461,1.5191394090652466,-0.0008803606033325195,0.6553999781608582,0.0007999539375305176,1.3509081602096558,0.993399977684021,0,100
2,200,0.15119104087352753,0.018277239054441452,0.018134498968720436,1.071677327156067,-0.0003650188446044922,0.7748000025749207,1.6689300537109375e-05,0.9335367679595947,0.996833324432373,1.0497195720672607,-0.0004062652587890625,0.78329998254776,0.000299990177154541,0.9151718020439148,0.9980999827384949,0,200
3,300,0.15268178284168243,0.028317440301179886,0.027940921485424042,0.839812159538269,-0.0003509521484375,0.8188999891281128,0.0002333521842956543,0.7011820077896118,0.9979333281517029,0.8167825937271118,-0.00040966272354125977,0.8238999843597412,0.0004000067710876465,0.6822313070297241,0.9979000091552734,0,300
4,400,0.15391318500041962,0.036610979586839676,0.03595324605703354,0.713819682598114,-0.0003795623779296875,0.8391666412353516,0.0,0.5736269950866699,0.9982500076293945,0.6905226707458496,-0.0004929304122924805,0.8445000052452087,0.000599980354309082,0.556303083896637,0.9983000159263611,0,400
5,500,0.1549360305070877,0.04349988326430321,0.042538199573755264,0.6330061554908752,-0.00029033422470092773,0.848716676235199,-0.0001499652862548828,0.4863681197166443,0.9988833069801331,0.6103349328041077,-0.00038927793502807617,0.8561999797821045,0.00019997358322143555,0.47024208307266235,0.9988999962806702,0,500
6,600,0.15574470162391663,0.048946309834718704,0.047690410166978836,0.5790931582450867,-0.00019556283950805664,0.8577166795730591,-1.6629695892333984e-05,0.43146759271621704,0.9987833499908447,0.557114839553833,-0.0002893805503845215,0.8636000156402588,0.00020003318786621094,0.41687753796577454,0.9983999729156494,0,600
7,700,0.15657535195350647,0.05454077199101448,0.05296842008829117,0.5392333269119263,-0.00014144182205200195,0.8647833466529846,1.6689300537109375e-05,0.39046502113342285,0.9986500144004822,0.5176407694816589,-0.0002281665802001953,0.8727999925613403,-0.00020003318786621094,0.3759230077266693,0.9988999962806702,0,700
8,800,0.15733399987220764,0.05965029448270798,0.057758353650569916,0.5077382326126099,-0.00012111663818359375,0.8706166744232178,-1.6629695892333984e-05,0.35872364044189453,0.9991166591644287,0.48732420802116394,-0.0001856684684753418,0.8787000179290771,0.000299990177154541,0.345325767993927,0.9993000030517578,0,800
9,900,0.15786714851856232,0.06324107199907303,0.06107285991311073,0.4830856919288635,-9.378790855407715e-05,0.8744833469390869,-5.0008296966552734e-05,0.33221420645713806,0.9990666508674622,0.46261855959892273,-0.00016248226165771484,0.8826000094413757,0.000299990177154541,0.31935277581214905,0.9995999932289124,0,900
10,1000,0.158547043800354,0.06782019138336182,0.06533895432949066,0.46487680077552795,-8.153915405273438e-05,0.8776166439056396,0.00013333559036254883,0.31309086084365845,0.9991166591644287,0.4445098042488098,-0.00014653801918029785,0.885699987411499,0.00010001659393310547,0.30109578371047974,0.9991999864578247,1,62
11,1100,0.15904955565929413,0.07120462507009506,0.06844446063041687,0.4491966664791107,-5.918741226196289e-05,0.8810999989509583,0.0001500248908996582,0.2951403260231018,0.9991833567619324,0.42849159240722656,-0.00010904669761657715,0.8888999819755554,0.000299990177154541,0.2828887701034546,0.9984999895095825,1,162
12,1200,0.15962202847003937,0.07506024837493896,0.07199737429618835,0.4350237548351288,-5.3435564041137695e-05,0.8841333389282227,0.00013333559036254883,0.2817454934120178,0.9991499781608582,0.4151802361011505,-0.0001150667667388916,0.8920000195503235,0.0004000067710876465,0.2697766125202179,0.9991000294685364,1,262
13,1300,0.16005033254623413,0.07794489711523056,0.07462012022733688,0.4225703179836273,-4.801154136657715e-05,0.886650025844574,-9.995698928833008e-05,0.26955801248550415,0.9994000196456909,0.4031620919704437,-9.906291961669922e-05,0.894599974155426,0.0003999471664428711,0.2582593858242035,0.9994999766349792,1,362
14,1400,0.16071666777133942,0.08243268728256226,0.0787796899676323,0.4130432903766632,-3.6209821701049805e-05,0.8885833621025085,-3.331899642944336e-05,0.2601068317890167,0.9991999864578247,0.3941657543182373,-9.739398956298828e-05,0.8970999717712402,0.0,0.24911801517009735,0.9991999864578247,1,462
15,1500,0.16122345626354218,0.08584592491388321,0.08189539611339569,0.40371760725975037,-2.4616718292236328e-05,0.8899999856948853,0.00011664628982543945,0.25021451711654663,0.9991999864578247,0.3856455683708191,-7.766485214233398e-05,0.8980000019073486,0.000299990177154541,0.23952145874500275,0.9988999962806702,1,562
16,1600,0.16164691746234894,0.08869795501232147,0.08447837829589844,0.3938392698764801,-2.3543834686279297e-05,0.8923666477203369,9.995698928833008e-05,0.24110586941242218,0.9992666840553284,0.37522247433662415,-8.291006088256836e-05,0.8995000123977661,-0.0004000067710876465,0.23065686225891113,0.9990000128746033,1,662
17,1700,0.16214369237422943,0.09204374998807907,0.08752641826868057,0.38807377219200134,-2.1725893020629883e-05,0.893666684627533,-3.331899642944336e-05,0.23464779555797577,0.9992166757583618,0.3708760738372803,-8.362531661987305e-05,0.9013000130653381,-0.00010001659393310547,0.2250959426164627,0.9991999864578247,1,762
18,1800,0.16262517869472504,0.09528657793998718,0.09047428518533707,0.3811759054660797,-9.506940841674805e-06,0.8960666656494141,0.00010001659393310547,0.227751225233078,0.9994166493415833,0.36356914043426514,-5.665421485900879e-05,0.902400016784668,0.000299990177154541,0.21768684685230255,0.9990000128746033,1,862
