,step,d_w,d_w_rel_to_init,d_w_rel_to_norm,L_train,del_L_train,acc_train,del_acc_train,L_train_compare,acc_train_compare,L_test,del_L_test,acc_test,del_acc_test,L_test_compare,acc_test_compare,epoch,batch_idx
0,0,0.14848965406417847,8.329869160661474e-05,8.329869160661474e-05,2.4608662128448486,0.0002353191375732422,0.09809999912977219,0.0005000010132789612,1.6367826461791992,0.9848833084106445,2.4659135341644287,0.00025653839111328125,0.08860000222921371,0.00020000338554382324,1.632417917251587,0.9854000210762024,0,0
1,100,0.1493827998638153,0.006098668556660414,0.006084861699491739,1.5340850353240967,8.273124694824219e-05,0.6463333368301392,-0.00010001659393310547,1.3660856485366821,0.9940999746322632,1.5201635360717773,0.0001437664031982422,0.6542999744415283,-0.0003000497817993164,1.352076768875122,0.9940000176429749,0,100
2,200,0.15067675709724426,0.014813518151640892,0.014697830192744732,1.0722098350524902,0.00016748905181884766,0.7747666835784912,-1.6629695892333984e-05,0.9343164563179016,0.996566653251648,1.050366759300232,0.0002409219741821289,0.7831000089645386,0.00010001659393310547,0.9160870313644409,0.9962999820709229,0,200
3,300,0.15210922062397003,0.024461213499307632,0.02413596771657467,0.84041827917099,0.00025516748428344727,0.8187833428382874,0.00011670589447021484,0.7019989490509033,0.9978166818618774,0.817487359046936,0.000295102596282959,0.8237000107765198,0.00020003318786621094,0.6832133531570435,0.9975000023841858,0,300
4,400,0.1532333791255951,0.03203246369957924,0.03145698457956314,0.7145209908485413,0.0003217458724975586,0.8392166495323181,5.0008296966552734e-05,0.5744211673736572,0.9985833168029785,0.6914246082305908,0.00040900707244873047,0.8439000248908997,0.0,0.5572441816329956,0.9987000226974487,0,400
5,500,0.15437719225883484,0.03973608464002609,0.03885761275887489,0.6335857510566711,0.0002892613410949707,0.8490166664123535,0.0001500248908996582,0.4870500862598419,0.9983333349227905,0.6111335754394531,0.0004093647003173828,0.8557000160217285,-0.000299990177154541,0.47101855278015137,0.9983999729156494,0,500
6,600,0.1550292819738388,0.0441279336810112,0.042995668947696686,0.5794360637664795,0.00014734268188476562,0.857699990272522,-3.331899642944336e-05,0.4318116009235382,0.9987666606903076,0.5576580166816711,0.0002537965774536133,0.8636999726295471,0.000299990177154541,0.41729822754859924,0.9987000226974487,0,600
7,700,0.15576785802841187,0.04910226911306381,0.047686703503131866,0.5394544005393982,7.963180541992188e-05,0.8649166822433472,0.0001500248908996582,0.3906615674495697,0.9988499879837036,0.5180377960205078,0.00016885995864868164,0.8726999759674072,-0.0003000497817993164,0.3761618137359619,0.9993000030517578,0,700
8,800,0.15652939677238464,0.05423126369714737,0.052511196583509445,0.507938027381897,7.867813110351562e-05,0.8705000281333923,-0.00013327598571777344,0.3588496744632721,0.9990000128746033,0.4876917004585266,0.0001818239688873291,0.8781999945640564,-0.00020003318786621094,0.345551073551178,0.9993000030517578,0,800
9,900,0.15706971287727356,0.05787030979990959,0.05588623881340027,0.4832203984260559,4.0918588638305664e-05,0.8745833039283752,4.9948692321777344e-05,0.3322961926460266,0.9992499947547913,0.4628967344760895,0.0001156926155090332,0.882099986076355,-0.00020003318786621094,0.31951093673706055,0.9990000128746033,0,900
10,1000,0.15766823291778564,0.06190136447548866,0.0596366710960865,0.4649902582168579,3.191828727722168e-05,0.8773999810218811,-8.33272933959961e-05,0.31314244866371155,0.9992166757583618,0.4447622001171112,0.00010585784912109375,0.885699987411499,0.00010001659393310547,0.3012007176876068,0.9991999864578247,1,62
11,1100,0.1580943763256073,0.06477145850658417,0.062260664999485016,0.4492816925048828,2.5838613510131836e-05,0.8809833526611328,3.337860107421875e-05,0.2951730489730835,0.9993000030517578,0.428691029548645,9.039044380187988e-05,0.8884999752044678,-0.00010001659393310547,0.28295886516571045,0.9990000128746033,1,162
12,1200,0.15857546031475067,0.068011574447155,0.06523632258176804,0.43510156869888306,2.4378299713134766e-05,0.8839333057403564,-6.669759750366211e-05,0.28174126148223877,0.9994166493415833,0.41537216305732727,7.686018943786621e-05,0.8917999863624573,0.00019997358322143555,0.26984140276908875,0.9993000030517578,1,262
13,1300,0.15903186798095703,0.07108549773693085,0.06805332005023956,0.42263439297676086,1.6063451766967773e-05,0.8866833448410034,-6.663799285888672e-05,0.2695581316947937,0.9993333220481873,0.4033271372318268,6.598234176635742e-05,0.8942000269889832,0.0,0.2583085894584656,0.9994000196456909,1,362
14,1400,0.1594560146331787,0.0739421397447586,0.0706654042005539,0.41309913992881775,1.963973045349121e-05,0.8887333273887634,0.00011664628982543945,0.26008960604667664,0.9994000196456909,0.3943403959274292,7.724761962890625e-05,0.8967999815940857,-0.000299990177154541,0.24915461242198944,0.9991000294685364,1,462
