epoch,batch,step,L_train,del_L_train,L_test,del_L_test,acc_test,del_acc_test,L_compare,acc_compare,d_w,rel_d_w,lr,momentum,dampening,weight_decay,nesterov,n_hidden,weight_initialization,epsilon,model_idx,loss_fn
2,200,2076,0.6789766550064087,-0.033787429332733154,0.5875254090866074,-0.05095926142493257,0.8656,0.010700000000000043,0.4875787527827546,0.9278,9.011411,1.4105752,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,200,2076,0.6951969861984253,-0.017567098140716553,0.6220572601389139,-0.016427410372626072,0.8637,0.00880000000000003,0.5266869654562324,0.9269,8.983481,1.4062034,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,200,2076,0.6950330138206482,-0.017731070518493652,0.6091530469568214,-0.029331623554718633,0.8629,0.008000000000000007,0.5079228439492872,0.9286,9.039798,1.4150187,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,200,2076,0.667273759841919,-0.0454903244972229,0.6047988320685923,-0.0336858384429477,0.8629,0.008000000000000007,0.49981073824688793,0.9284,9.004981,1.4095687,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,200,2076,0.6643015146255493,-0.04846256971359253,0.6047571645550895,-0.033727505956450465,0.8603,0.00539999999999996,0.5054886035249103,0.9264,9.054886,1.4173805,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,200,2076,0.6654214262962341,-0.047342658042907715,0.61179659098899,-0.026688079522550034,0.8585,0.0036000000000000476,0.5096666587195359,0.9253,9.010404,1.4104176,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,200,2076,0.7106665968894958,-0.002097487449645996,0.6175430774413515,-0.020941593070188502,0.8613,0.006399999999999961,0.5170469386905897,0.9296,9.033801,1.41408,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,200,2076,0.6552914381027222,-0.05747264623641968,0.6075639594601467,-0.030920711051393268,0.8644,0.009499999999999953,0.5081171451600268,0.9281,9.026455,1.4129301,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,300,2176,0.6273670792579651,0.0,0.5033515310563321,0.0,0.8748,0.0,0.36370323907622953,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,300,2176,0.595738410949707,-0.03162866830825806,0.4728197161561227,-0.030531814900209397,0.8824,0.00759999999999994,0.3585897882262594,0.9466,9.262589,1.4220128,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,300,2176,0.626667857170105,-0.0006992220878601074,0.47485205403766884,-0.02849947701866329,0.8825,0.007699999999999929,0.3554260077343817,0.9504,9.172878,1.4082402,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,300,2176,0.6248540282249451,-0.0025130510330200195,0.4915734055330162,-0.011778125523315919,0.8778,0.0030000000000000027,0.37473675588938643,0.9503,9.142036,1.4035053,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,300,2176,0.6087757349014282,-0.018591344356536865,0.4866301573494915,-0.016721373706840625,0.8795,0.0046999999999999265,0.366523493170226,0.9515,9.211393,1.4141531,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,300,2176,0.6123159527778625,-0.015051126480102539,0.485452229544241,-0.017899301512091126,0.8805,0.005699999999999927,0.3627650547490455,0.9485,9.16978,1.4077646,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,300,2176,0.6045894622802734,-0.02277761697769165,0.4854524557992874,-0.017899075257044705,0.8796,0.0048000000000000265,0.36677919150293453,0.9491,9.220155,1.4154981,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,300,2176,0.6179056763648987,-0.009461402893066406,0.4900757778223895,-0.013275753233942644,0.8775,0.0026999999999999247,0.3664784918777936,0.9478,9.181496,1.4095632,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,300,2176,0.6093481183052063,-0.01801896095275879,0.48984858940528936,-0.013502941651042766,0.8794,0.0045999999999999375,0.3698457043665112,0.9521,9.202202,1.412742,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,300,2176,0.6299982070922852,0.0026311278343200684,0.4838029207466461,-0.01954861030968602,0.8786,0.0038000000000000256,0.36399893017134743,0.9499,9.199886,1.4123865,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,400,2276,0.5353689193725586,0.0,0.4366964363035891,0.0,0.8881,0.0,0.2968258958726335,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,400,2276,0.5109782218933105,-0.024390697479248047,0.41616089109022286,-0.020535545213366257,0.8899,0.0018000000000000238,0.2950176113185298,0.957,9.391056,1.4216661,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,400,2276,0.5229462385177612,-0.012422680854797363,0.4178396226076846,-0.01885681369590453,0.8908,0.0027000000000000357,0.293853036491989,0.9597,9.2935915,1.4069115,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,400,2276,0.5210112929344177,-0.01435762643814087,0.42806927069826634,-0.008627165605322784,0.8877,-0.00039999999999995595,0.3069762052140257,0.9615,9.258267,1.4015639,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,400,2276,0.526434063911438,-0.008934855461120605,0.42554190006690334,-0.011154536236685775,0.8873,-0.0008000000000000229,0.3003303309551091,0.9614,9.340379,1.4139943,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,400,2276,0.5385839939117432,0.0032150745391845703,0.42596011085052016,-0.010736325453068962,0.8902,0.0020999999999999908,0.29836198586996615,0.96,9.2914095,1.4065812,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,400,2276,0.5008565187454224,-0.03451240062713623,0.42592058022745477,-0.01077585607613435,0.8884,0.00029999999999996696,0.3007356417135947,0.9596,9.341733,1.4141994,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,400,2276,0.5233388543128967,-0.012030065059661865,0.4281248627996974,-0.008571573503891705,0.8879,-0.00019999999999997797,0.300176736889311,0.9581,9.306406,1.4088514,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,400,2276,0.536843478679657,0.0014745593070983887,0.427692619462515,-0.009003816841074097,0.8885,0.00039999999999995595,0.3028922410881321,0.9603,9.324615,1.4116079,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,400,2276,0.523127555847168,-0.012241363525390625,0.4241531291194784,-0.01254330718411073,0.888,-9.999999999998899e-05,0.2990313826179656,0.9585,9.327253,1.4120073,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,500,2376,0.5533690452575684,0.0,0.3970776086545695,0.0,0.893,0.0,0.256124786899719,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,500,2376,0.5232062935829163,-0.0301627516746521,0.383358028709847,-0.013719579944722504,0.8948,0.0018000000000000238,0.2561122667910116,0.9646,9.494708,1.4212295,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,500,2376,0.5422051548957825,-0.011163890361785889,0.38406555899932354,-0.013012049655245939,0.8964,0.0033999999999999586,0.2564361316437957,0.9649,9.394043,1.4061613,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,500,2376,0.5259841084480286,-0.027384936809539795,0.390753634342779,-0.006323974311790492,0.8946,0.0015999999999999348,0.26419562951870684,0.9664,9.354044,1.400174,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,500,2376,0.5425146818161011,-0.010854363441467285,0.38836989082154394,-0.008707717833025541,0.8949,0.0019000000000000128,0.25998382143602283,0.9677,9.445568,1.4138739,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,500,2376,0.5281616449356079,-0.02520740032196045,0.38936634054657115,-0.007711268107998326,0.8952,0.0021999999999999797,0.25919418945496947,0.9648,9.391519,1.4057834,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,500,2376,0.5464869737625122,-0.006882071495056152,0.3894661593823432,-0.007611449272226289,0.8951,0.0020999999999999908,0.2610861414009443,0.9618,9.440037,1.413046,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,500,2376,0.5517510175704956,-0.001618027687072754,0.3915350164873169,-0.005542592167252558,0.8929,-9.999999999998899e-05,0.2583827448064105,0.9649,9.409355,1.4084533,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,500,2376,0.525783896446228,-0.027585148811340332,0.39140844434843314,-0.005669164306136343,0.894,0.0010000000000000009,0.2630995813767324,0.9637,9.425335,1.4108453,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,500,2376,0.5399112701416016,-0.013457775115966797,0.38863563178086624,-0.008441976873703239,0.8939,0.0009000000000000119,0.25819702759606733,0.9663,9.430001,1.4115437,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,600,2476,0.3357434570789337,0.0,0.3710578380125364,0.0,0.8974,0.0,0.22743283644959084,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,600,2476,0.3147776424884796,-0.0209658145904541,0.3613170455539861,-0.009740792458550307,0.9006,0.0031999999999999806,0.23099451805188145,0.9648,9.582308,1.4210014,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,600,2476,0.3168163299560547,-0.01892712712287903,0.3610738950408755,-0.009983942971660886,0.9018,0.0044000000000000705,0.23100805079264028,0.9666,9.478965,1.4056762,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,600,2476,0.323819100856781,-0.01192435622215271,0.36517350355454475,-0.005884334457991636,0.8996,0.0021999999999999797,0.23623964464806704,0.966,9.433959,1.3990021,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,600,2476,0.3251228332519531,-0.01062062382698059,0.36529024727921494,-0.005767590733321448,0.8988,0.0014000000000000679,0.23363225559163403,0.9674,9.53394,1.4138287,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,600,2476,0.30694302916526794,-0.02880042791366577,0.36511278491151317,-0.005945053101023223,0.9004,0.0030000000000000027,0.2331325998958273,0.9648,9.474192,1.4049684,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,600,2476,0.33612802624702454,0.0003845691680908203,0.3659021392645387,-0.005155698747997706,0.8998,0.0024000000000000687,0.23461925479099882,0.9638,9.525354,1.4125556,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,600,2476,0.3447677791118622,0.009024322032928467,0.36820492547640754,-0.0028529125361288488,0.8986,0.0011999999999999789,0.23360282013157557,0.9663,9.495806,1.4081737,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,600,2476,0.3454838693141937,0.00974041223526001,0.36776455403620495,-0.0032932839763314403,0.898,0.0006000000000000449,0.2348882888320659,0.9682,9.511055,1.410435,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,600,2476,0.3224587142467499,-0.013284742832183838,0.3658256906110866,-0.005232147401449783,0.899,0.0016000000000000458,0.23243449642025663,0.9665,9.518058,1.4114735,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,700,2576,0.3379785418510437,0.0,0.3511967595732662,0.0,0.9024,0.0,0.2091249200654107,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,700,2576,0.32789355516433716,-0.010084986686706543,0.3434171015955428,-0.007779657977723398,0.9042,0.0018000000000000238,0.2117032347369859,0.9725,9.657217,1.4210554,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,700,2576,0.3258017301559448,-0.012176811695098877,0.34298321628023587,-0.008213543293030312,0.9068,0.0044000000000000705,0.21255626498975508,0.9695,9.551956,1.4055663,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,700,2576,0.3397969901561737,0.0018184483051300049,0.34573582964022936,-0.005460929933036818,0.9048,0.0024000000000000687,0.21618198330900923,0.9712,9.503893,1.3984939,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,700,2576,0.33827558159828186,0.0002970397472381592,0.345325151314996,-0.005871608258270156,0.905,0.0026000000000000467,0.21356750215519205,0.9723,9.609714,1.4140654,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,700,2576,0.31032857298851013,-0.02764996886253357,0.34648468796219933,-0.004712071611066848,0.9034,0.0010000000000000009,0.2133224968827355,0.9701,9.547071,1.4048476,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,700,2576,0.32147321105003357,-0.016505330801010132,0.34741315576647247,-0.0037836038067937117,0.9036,0.0011999999999999789,0.21523051941160884,0.9691,9.597567,1.4122779,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,700,2576,0.33819344639778137,0.0002149045467376709,0.3497544623167949,-0.00144229725647127,0.9035,0.0010999999999999899,0.2133613720479185,0.9706,9.570012,1.4082233,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,700,2576,0.34823304414749146,0.010254502296447754,0.34841522666070524,-0.0027815329125609467,0.9029,0.000500000000000056,0.21592684277104127,0.9704,9.581369,1.4098945,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,700,2576,0.3202689290046692,-0.01770961284637451,0.34757806125927454,-0.0036186983139916418,0.9031,0.0007000000000000339,0.21342502861853427,0.9717,9.59046,1.4112321,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,800,2676,0.2790568172931671,0.0,0.33662816349940183,0.0,0.9047,0.0,0.19611805697457677,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,800,2676,0.2715417146682739,-0.0075151026248931885,0.33049035897515894,-0.006137804524242896,0.9063,0.0016000000000000458,0.20019612020449895,0.9699,9.724899,1.4208243,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,800,2676,0.2743127644062042,-0.004744052886962891,0.32979044741937685,-0.00683771608002498,0.9084,0.0037000000000000366,0.2007306926395351,0.9681,9.618374,1.4052608,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,800,2676,0.27681317925453186,-0.002243638038635254,0.33168805277468744,-0.004940110724714397,0.907,0.0023000000000000798,0.20256266053617109,0.9723,9.56654,1.3976878,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,800,2676,0.26716089248657227,-0.011895924806594849,0.33172845948081814,-0.004899704018583695,0.9081,0.0034000000000000696,0.2001113919595664,0.9747,9.677702,1.4139287,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,800,2676,0.2664698362350464,-0.012586981058120728,0.3320935146886204,-0.0045346488107814165,0.9065,0.0018000000000000238,0.20056559713653296,0.9743,9.611847,1.4043072,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,800,2676,0.2689224183559418,-0.010134398937225342,0.33364594309497697,-0.0029822204044248624,0.9075,0.0028000000000000247,0.2027294587721124,0.9682,9.663209,1.4118112,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,800,2676,0.2692350149154663,-0.009821802377700806,0.33671165863212554,8.34951327237099e-05,0.9047,0.0,0.20116621999612436,0.9712,9.636583,1.4079212,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,800,2676,0.26288843154907227,-0.01616838574409485,0.3350980561901852,-0.001530107309216655,0.9053,0.0006000000000000449,0.20280453293566025,0.971,9.648767,1.4097013,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,800,2676,0.2694236934185028,-0.009633123874664307,0.3339134299910096,-0.002714733508392242,0.9057,0.0010000000000000009,0.20091734706176723,0.9721,9.658293,1.411093,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
2,900,2776,0.37143903970718384,0.0,0.32433878388645865,0.0,0.9082,0.0,0.18301662103420857,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
2,900,2776,0.3530781865119934,-0.01836085319519043,0.3199752054876364,-0.004363578398822232,0.9087,0.0004999999999999449,0.1877147738726526,0.9717,9.789665,1.4207919,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
2,900,2776,0.3606404662132263,-0.01079857349395752,0.3185382364504687,-0.005800547435989956,0.9103,0.0020999999999999908,0.187677763006249,0.9736,9.681361,1.4050735,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
2,900,2776,0.3647730350494385,-0.006666004657745361,0.3195868375273716,-0.004751946359087045,0.9097,0.0014999999999999458,0.18910102339240875,0.9741,9.627212,1.3972147,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
2,900,2776,0.3895394504070282,0.01810041069984436,0.3202812816080019,-0.004057502278456748,0.91,0.0018000000000000238,0.18749279426078647,0.9768,9.743355,1.4140708,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
2,900,2776,0.3744545578956604,0.0030155181884765625,0.32092761109238727,-0.003411172794071382,0.9103,0.0020999999999999908,0.18794337565656988,0.9741,9.673216,1.4038914,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
2,900,2776,0.3683745563030243,-0.003064483404159546,0.3227457211092817,-0.0015930627771769679,0.9101,0.0019000000000000128,0.18943419287472535,0.9717,9.7250395,1.4114126,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
2,900,2776,0.3789832293987274,0.007544189691543579,0.3250149419743555,0.0006761580878968387,0.9078,-0.00039999999999995595,0.1882233473761926,0.9726,9.700393,1.4078356,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
2,900,2776,0.3629513382911682,-0.008487701416015625,0.3239557405324915,-0.0003830433539671607,0.9084,0.00019999999999997797,0.19003031731027004,0.9723,9.71213,1.409539,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
2,900,2776,0.39402666687965393,0.022587627172470093,0.32300109491264445,-0.0013376889738141995,0.9084,0.00019999999999997797,0.18814824559595436,0.974,9.72461,1.4113504,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
3,0,2814,0.15178456902503967,0.0,0.3203909618948921,0.0,0.9104,0.0,0.17952132491658995,1.0,0.0,0.0,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,0,nll_loss
3,0,2814,0.15029311180114746,-0.001491457223892212,0.3178650349068314,-0.0025259269880607005,0.9098,-0.0005999999999999339,0.184057291693785,0.9758,9.810633,1.4207934,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,1,nll_loss
3,0,2814,0.161833256483078,0.01004868745803833,0.31558066999506157,-0.00481029189983051,0.9117,0.0012999999999999678,0.18418320466330224,0.9764,9.703114,1.4052223,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,2,nll_loss
3,0,2814,0.16235357522964478,0.010569006204605103,0.3166729784619838,-0.0037179834329083006,0.9114,0.0010000000000000009,0.18600774446137547,0.9759,9.647391,1.3971524,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,3,nll_loss
3,0,2814,0.15887677669525146,0.007092207670211792,0.31745766817890436,-0.002933293715987717,0.911,0.0006000000000000449,0.18395800931509912,0.9771,9.764542,1.4141184,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,4,nll_loss
3,0,2814,0.1580727994441986,0.0062882304191589355,0.3174215822499589,-0.0029693796449331566,0.9114,0.0010000000000000009,0.18489960133883815,0.9749,9.69399,1.403901,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,5,nll_loss
3,0,2814,0.1522350013256073,0.00045043230056762695,0.3198279047362972,-0.0005630571585948929,0.9111,0.0007000000000000339,0.1856442166343797,0.9738,9.744753,1.4112525,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,6,nll_loss
3,0,2814,0.1585915982723236,0.0068070292472839355,0.32229787388942516,0.0019069119945330781,0.9101,-0.00029999999999996696,0.18460750893173117,0.975,9.721703,1.4079144,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,7,nll_loss
3,0,2814,0.15102262794971466,-0.0007619410753250122,0.3212270931643212,0.0008361312694291079,0.9101,-0.00029999999999996696,0.186813433317166,0.9753,9.733148,1.4095719,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,8,nll_loss
3,0,2814,0.15110908448696136,-0.0006754845380783081,0.3204289299660915,3.796807119943457e-05,0.9098,-0.0005999999999999339,0.1852139613526495,0.9748,9.745878,1.4114155,0.01,0.0,0,0.0,False,100,relative_perturbation,0.001,9,nll_loss
