,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847734451293945,14.835169792175293,0.0,110.41394805908203,0.00277267349883914,0.5008453130722046,0.9999998211860657,1.0,1.0,0.0,2.0596988201141357,0.1304333359003067,2.056950092315674,0.13230000436306,0,0
