,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847732543945312,0.0,0.0,220.45509338378906,0.0027726711705327034,1.0,1.0,1.0,0,0.0,1.6390175819396973,1.0,1.6347577571868896,1.0,0,0
