,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847726821899414,0.13399000465869904,0.0,220.4461212158203,0.002772671403363347,0.9999592900276184,1.0,1.0,1.0,0.0,1.6398847103118896,0.981166660785675,1.6354695558547974,0.9818000197410583,0,0
