,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847726821899414,1.470290184020996,0.0,219.37423706054688,0.0027726711705327034,0.9950971007347107,0.9999999403953552,1.0,1.0,0.0,1.660776972770691,0.870199978351593,1.6565009355545044,0.8648999929428101,0,0
