,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847724914550781,1.4702907800674438,0.0,219.37420654296875,0.0027726711705327034,0.9950970411300659,0.9999999403953552,1.0,1.0,0.0,1.6508420705795288,0.8970833420753479,1.646710991859436,0.89410001039505,0,0
