,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847728729248047,0.014499613083899021,0.0,220.45498657226562,0.002772671403363347,0.9999995231628418,1.0000001192092896,1.0,1.0,0.0,1.638788104057312,0.9993000030517578,1.6345289945602417,0.9987999796867371,0,0
