,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847729682922363,0.0,0.0,220.45510864257812,0.002772671403363347,0.9999999403953552,0.9999999403953552,1.0,0,0.0,1.638795018196106,1.0,1.6345410346984863,1.0,0,0
