,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847719192504883,14.835165977478027,0.0,110.41395568847656,0.002772670704871416,0.5008455514907837,1.0,1.0,1.0,0.0,2.3556299209594727,0.09513333439826965,2.357461929321289,0.09690000116825104,0,0
