,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847732543945312,1.4702903032302856,0.0,219.3742218017578,0.002772671403363347,0.9950970411300659,0.9999998807907104,1.0,1.0,0.0,1.6677392721176147,0.8773666620254517,1.6632009744644165,0.8766000270843506,0,0
