,step,w,d_w_from_baseline,d_w_from_init,w_corr_with_baseline,w_autocorr,cos_sim_from_baseline,cos_sim_from_init,w_normed,d_w_from_baseline_normed,d_w_from_init_normed,L_compare_train,acc_compare_train,L_compare_test,acc_compare_test,epoch,batch_idx
0,0,14.847731590270996,1.470291018486023,0.0,219.3742218017578,0.0027726711705327034,0.9950970411300659,1.0,1.0,1.0,0.0,1.6240448951721191,0.8607500195503235,1.6186347007751465,0.8592000007629395,0,0
